nl|verbouw van o.a. medicinale kruiden. Hedendaags is de tuin (aldus in 
nl|Nederland) meestal een door schuttingen afgesloten stuk grond waar men 
nl|recreëert. De tuincentra doen het anno 2005 zeer goed met 
nl|het verkopen van siergewassen. In andere landen komt het soms 
nl|voor dat tuinen niet afgesloten zijn. Een handdoek is een doek 
nl|(meestal gemaakt van badstof) om de handen na het wassen 
nl|mee af te drogen. De doek wordt ook gebruikt om 
nl|het lichaam mee te drogen. Met dit onderscheid dat een 
nl|keukenhanddoek, meestal kleiner en vierkant (circa 50 x 50 cm), 
nl|alleen bedoeld is om de handen af te drogen en 
nl|een (bad)handdoek groter is en meestal een rechthoekige vorm heeft 
nl|van minimaal 50 x 90 cm. Ook de stof van 
nl|een keukenhanddoek en een badhanddoek verschilt. Extra grote handdoeken, badhanddoeken genaamd, 
nl|worden ook gebruikt om het lichaam mee te omhullen na 
nl|een bad of douche. Badhanddoeken zijn ook handig op het 
nl|strand, om op te gaan liggen in plaats van in 
nl|het zand, en worden dan soms badlaken of strandlaken genoemd. Een 
nl|potlood is een soort tekengerei. Het bestaat uit een stift, 
nl|gemaakt uit een mengsel van grafiet en klei, met een 
nl|houten omhulsel. Het mengsel voor de stift wordt in een 
nl|oven gebakken. Veel klei en weinig grafiet geeft een hard 
nl|potlood, veel grafiet en weinig klei geeft een zacht potlood. De 
nl|naam komt van de voorganger van het grafietpotlood: de loodstift 
nl|(het lood werd in een pot gesmolten), de goedkopere tegenhanger 
nl|van de zilverstift. Vanaf de 17e eeuw werden er al 
nl|potloden gemaakt bestaande uit een kern van vrij hard mineraal 
nl|grafiet in een houten omhulsel, meestal gebruikt om tekens aan 
nl|te brengen (vandaar de naam "tekenpotlood") maar ook om in 
nl|kunstzinnige zin mee te "tekenen". Het potlood met een stift van 
nl|grafiet en klei is in 1794 uitgevonden door de Fransman 
nl|Nicolas-Jacques Conté. In januari 1795 verkreeg hij het Franse patent 
nl|nº32 en begon de productie van het CONTÉ-potlood. Door de 
nl|hoeveelheid klei te variëren kon hij een reeks potloden produceren 
nl|van verschillende hardheid. Dit materiaal verdrong de echte loodstift bijna 
nl|volledig. De Amerikaan Hymen L. Lipman uit Philadelphia patenteerde op 
nl|30 maart 1858 het potlood met een gommetje aan het 
nl|eind (het patent werd in 1875 door het Amerikaanse Hooggerechtshof 
nl|ongeldig verklaard omdat het geen nieuwe uitvinding betrof doch slechts 
nl|de combinatie van twee reeds bestaande dingen). Anders dan de meeste 
nl|andere drugs, is de verkoop van tabak niet verboden, hoewel 
nl|er wel hoge accijns op wordt geheven, en het roken 
nl|ook anderszins wordt ontmoedigd, bijvoorbeeld in Nederland via de Tabakswet 
nl|die sinds 1 januari 2004 iedere werknemer het recht geeft 
nl|op een rookvrije werkplek. Voor de oorspronkelijke bewoners van het Amerikaanse 
nl|continent is het roken van tabak al zeer lang een 
nl|onderdeel van de cultuur. Van de Maya's is bekend dat 
nl|ze rond 500 al rookten. Aan het einde van de 
nl|15e eeuw brachten ontdekkingsreizigers het gebruik van tabak naar Europa, 
nl|waarna het zich verder over de wereld verspreidde. opend en de 
nl|snack uit het vakje worden gehaald. Vaak is naast de 
nl|muur met vakjes een open hal met enkele tafeltjes aanwezig 
nl|waar de snacks genuttigd kunnen worden. De populaire uitdrukking voor 
nl|het eten in een automatiek is "uit de muur eten". 
nl|Tegenwoordig is de zelfbedienings-automatiek vooral aanwezig in combinatie met bediende 
nl|snackbars. Bij snackbarketen Febo speelt de automatiek een grote rol. 
nl|Ook bij veel grote tankstations wordt deze methode toegepast om 
nl|snacks te verkopen. Dit komt echter in België weinig of 
nl|niet voor. Het is eerder een Nederlands fenomeen. De reden 
nl|hiervoor is dat in Nederland diensten (leveringen via de snackbar) 
nl|belast zijn met 19% btw en levensmiddelen (in dit geval 
nl|uit de muur) belast zijn met 6% btw. Dus de 
nl|kroket uit de muur kan goedkoper geleverd worden of met 
nl|meer winst verkocht. Een wasdroger is een apparaat om de kleding 
nl|die uit een wasmachine komt te drogen. De vochtige kleding 
nl|wordt in een trommel gedaan. Deze trommel draait rond terwijl 
nl|er warme lucht doorheen geblazen wordt. In Nederland heeft ongeveer 
nl|60% van de huishoudens een wasdroger. Jaarlijks ontstaan in Nederland enkele 
nl|honderden woningbranden door het gebruik van wasdrogers. Volgens verzekeringsmaatschappij Interpolis, 
nl|was dat de oorzaak van 5% van de bij haar 
nl|gemeldde woningbranden. De totale schade per jaar in Nederland wordt 
nl|geschat op zo'n vijf miljoen euro. Door de afwas te doen 
nl|wordt het vuile serviesgoed en bestek schoongemaakt. Dat we daarbij 
nl|een afwasteil gebruiken heeft te maken met het feit dat 
nl|de gootstenen vroeger heel groot waren, om er bijvoorbeeld kleding 
nl|in te wassen. Met de hand afwassen geschiedt als volgt: Eerst 
nl|wordt de afwas enigszins voorgesorteerd. De voedselresten worden van borden, 
nl|pannen en schalen verwijderd. Traditioneel gebeurt het afwassen op een 
nl|bepaalde volgorde, het minst vuile servies eerst, dat wil zeggen 
nl|de glazen en bekers, daarna in volgorde van vervuiling de 
nl|borden, het bestek en de pannen. Sommige mensen spoelen de afwas 
nl|eerst voor onder stromend water, voordat ze het met afwasmiddel 
nl|afwassen. Er wordt zo heet mogelijk water gebruikt, omdat daarmee 
nl|het afwassen beter geschiedt. Elk af te wassen voorwerp wordt 
nl|met de ene hand volledig ondergedompeld, met de andere hand 
nl|schoongeborsteld. Indien nodig worden aangekoekte voedselresten met een schuurspons verwijderd. 
nl|In enkele gevallen is het moeilijk om vlekken te verwijderen, 
nl|bijvoorbeeld theeaanslag. Een klein beetje bleekwater kan dat verhelpen, dit 
nl|moet echter goed worden nagespoeld. Sommige mensen spoelen de afwas 
nl|na, zodat zeepresten worden verwijderd, voordat de afwas wordt afgedroogd. Een 
nl|magnetron (Vlaams: microgolf) is de Nederlandse benaming voor een soort 
nl|oven waarin met microgolfstraling voedsel verwarmd of gekookt kan worden. 
nl|Nederland is waarschijnlijk het enige land waar de oven genoemd 
nl|is naar de interne component die de microgolfstraling opwekt. In 
nl|de meeste andere landen is de naam gebaseerd op de 
nl|werking van de oven, de microgolven. Sinds ongeveer 1980 behoort 
nl|de magnetron tot de standaardinventaris van een keuken. Armband met opaal
nl|is amorfe SiO2·nH2O, (gehydrateerd siliciumdioxide) met een waterpercentage van soms 
nl|wel 20%. Opaal kan allerlei kleuren hebben, variërend van wit 
nl|tot blauw en zwart. De kleurenrijkdom van opaal wordt veroorzaakt 
nl|door interferentie en diffractie van licht dat door minieme, regelmatig 
nl|gerangschikte openingen. Een schoolgebouw is het gebouw waarin een school is 
nl|gevestigd. Een school moet zodanig ontworpen zijn dat het de ideale 
nl|leeromgeving vormt voor leerlingen. Dit is het best haalbaar door 
nl|ruime lokalen met veel lichtinval en rustig kleurgebruik. Onderzoek heeft 
nl|uitgewezen dat leerlingen zich in zo'n omgeving het beste kunnen 
nl|concentreren. Er zijn voornamelijk standaardlokalen waarin theoretische vakken gegeven kunnen worden. 
nl|Maar er moet ook rekening gehouden worden met de praktijkgerichte 
nl|vakken, zoals techniek, gym en handvaardigheid. Die 'bijzondere' lokalen moeten 
nl|zodanig zijn ingericht dat er geen problemen kunnen ontstaan bij 
nl|het geven en volgen van dat vak. Verder zal het schoolgebouw 
nl|voorzien moeten zijn van administratieve ruimtes, vergaderzalen, kamers voor vakgroepen, 
nl|kamers voor hogere functies, een mediatheek en natuurlijk gemeenschappelijke ontspanningsruimtes 
nl|voor zowel leraren als leerlingen (kantines). Catering is daarbij gewenst. 
nl|Toiletten, bergruimtes, fietsenstallingen en een schoolplein zijn vanzelfsprekend ook nodig. De 
nl|verjaardag is de dag waarop men zijn of haar geboorte 
nl|viert. Dit heeft betrekking op mensen, maar het vieren van 
nl|een verjaardag kan ook betrekking hebben op bijvoorbeeld de oprichting 
nl|van een bedrijf of vereniging. Men spreekt dan vaak van 
nl|een jubileum of een lustrum. Er zijn mensen die de 
nl|verjaardag van hun huisdier vieren. In veel landen, waaronder Nederland en 
nl|België, komt de verjaardag overeen met de geboortedag. Wie ooit 
nl|op 2 december geboren is viert zijn of haar verjaardag 
nl|dit jaar op 2 december 2018. Mensen die op 29 februari 
nl|geboren zijn vieren dit meestal op 28 februari of 1 
nl|maart of ze wachten 4 jaar. In sommige landen of culturen 
nl|viert men de verjaardag niet op de datum van de 
nl|geboortedag, maar op de naamdag, de dag van de heilige 
nl|waarnaar men vernoemd is. Onder een huishouden wordt verstaan een woongemeenschap, 
nl|economische eenheid, huisgezin of huisadres. Met het huishouden doen, bedoelt men 
nl|de activiteiten die worden ondernomen om een leefsituatie van één 
nl|of meer personen in stand te houden. De leefsituatie zelf 
nl|wordt dan ook vaak aangeduid als een huishouding. Het ritme van 
nl|het huishouden wordt gedicteerd door de dagelijkse beslommeringen, de al 
nl|dan niet gezamenlijk genuttigde maaltijden der gezinsgenoten, de jaarlijks terugkerende 
nl|feesten en feestjes, de toilet en de badkamer worden vies 
nl|en weer schoongemaakt. In de huishoudens worden kinderen geboren, mensen 
nl|zijn ziek en worden beter en mensen sterven er. Een 
nl|huishouden fungeert dan achtereenvolgens als geboortehuis, ziekenhuis en sterfhuis. Deze 
nl|gebeurtenissen kunnen ook plaatsvinden in een ziekenhuis of hospitaal. Jongvolwassenen 
nl|verlaten het huis om elders een huishouden te stichten of 
nl|worden deelgenoot van een ander huishouden. economisch verband spreekt men 
nl|van arbeid. Er wordt onderscheid gemaakt tussen betaald en onbetaald 
nl|werk. Onbetaald werk voor derden waarbij geen sprake is van 
nl|dwang wordt vrijwilligerswerk genoemd. Onbetaald werk voor derden waarbij wel 
nl|sprake is van dwang wordt slavernij genoemd. Arbeid bij mensen 
nl|jonger dan 12 jaar wordt kinderarbeid genoemd. Er wordt ook onderscheid 
nl|gemaakt tussen werkgevers en werknemers. Een werknemer is iemand die 
nl|betaald werk verricht. Een werkgever is een natuurlijke persoon door 
nl|wiens werk betaald werk voor anderen ontstaat, of een rechtspersoon 
nl|waarbij werknemers in dienst zijn. De Franse scheikundige en bioloog Louis 
nl|Pasteur (1822–1895) ontdekte de azijnbacteriën. Azijn wordt toegepast als levensmiddel, conserveermiddel 
nl|en reinigingsmiddel. Verder zijn er enkele huis-tuin-en-keuken toepassingen. Een bekende toepassing 
nl|is de combinatie van azijn en olie in dressings voor 
nl|salades. De Engelsen doen moutazijn (malt vinegar) puur over hun 
nl|befaamde fish and chips. Een pincet is een fijn instrument dat 
nl|bestaat uit twee stukjes gebogen metaal die aan een kant 
nl|aan elkaar bevestigd zijn. Aan het andere eind is een 
nl|verende opening tussen de twee bladen, die heel precies op 
nl|elkaar passen wanneer men de bladen naar elkaar toeknijpt. Het geheel 
nl|is te zien als een nabootsing van de duim en 
nl|wijsvinger en met een pincet kan men dezelfde dingen doen, 
nl|maar dan op veel kleinere schaal. Een pincet wordt bijvoorbeeld 
nl|vaak gebruikt om houtsplinters te verwijderen uit de huid maar 
nl|ook postzegelverzamelaars gebruiken vaak een postzegelpincet. Een schoen is de meest 
nl|gebruikelijke vorm van schoeisel. Schoenen bieden bescherming voor de voeten tegen 
nl|vuil, een harde ondergrond, kou, etc. Ze kunnen het lopen 
nl|gemakkelijker maken, maar soms ook juist niet (bijvoorbeeld schoenen met 
nl|naaldhakken). De vorm van de schoen is zeer mode-gevoelig en 
nl|schoenen ontwerpen is een apart vak. De Nederlander Jan Jansen 
nl|is een bekend schoenontwerper. De schoen is gemaakt in de vorm 
nl|van de voet. Het bovenmateriaal (leer, kunststof of stof) is 
nl|meestal soepel om goed te passen. Het leer van een 
nl|schoen is gemaakt van huiden van dieren en dan met 
nl|name van runderen, omdat deze huiden het sterkst zijn. Deze 
nl|huiden worden gelooid (vocht toebrengen aan de huid). Hierdoor zwelt 
nl|de huid op en kan deze in laagjes gesneden worden. 
nl|De toplaag, de nerf, is het sterkst en is glad 
nl|of bewerkt leer zoals nubuck. De volgende laag is suède 
nl|en de onderste laag heet split en is het minst 
nl|van kwaliteit. Colombia is een eenheidsstaat die bestaat uit 32 departementen 
nl|plus het Hoofdstedelijk District van Bogota. Departementen met veel inwoners 
nl|zijn verder ingedeeld in regio's of provincies, die vooral dienen 
nl|ter ondersteuning van het bestuur van het betreffende departement en 
nl|de gemeenten. Ze hebben zelf weinig macht. Het laagste bestuursniveau 
nl|is doorgaans dat van de gemeente (municipio). De dichtstbevolkte departementen 
nl|bestaan uit meer dan honderd gemeenten, de dunstbevolkte maar uit 
nl|enkele (die dan vaak groter zijn dan Vlaanderen). In sommige 
nl|departementen worden zeer dunbevolkte gebieden bestuurd als departementale districten (corregimiento 
nl|departamental) of gemeentelijke districten (corregimientos municipal). meldde in het Jaarboek 2007: 
